"LIST_NO","LIST_DATE","LEVELS_MF","ADDRESS","NO_BEDROOMS","FURNISHED_RN","HIGH_SCHOOL","LIST_OR_SALE_PRICE","LIST_PRICE","ORIG_PRICE","SQUARE_FEET","NEIGHBORHOOD","OFF_MKT_DATE","OFFER_DATE"
73287500,"09/09/2024",,"33 Central Street U:2",4,"No",,5000.00,5000.00,5100.00,2046,,"09/26/2024","09/26/2024"
73287445,"09/09/2024",,"87 North St U:87",3,"No",,3700.00,3700.00,3950.00,1225,,"09/27/2024","09/27/2024"
73287438,"09/09/2024",,"33 Iroquois Street U:PARKING",0,,,250.00,250.00,250.00,0,,"09/12/2024","09/12/2024"
73287421,"09/09/2024",,"807 Washington Street U:5",2,"No",,1950.00,1950.00,1950.00,800,,"09/12/2024","09/12/2024"
73287399,"09/09/2024",,"1253 Beacon St U:4BB",1,"Yes",,3250.00,3250.00,3250.00,524,,"09/15/2024","09/15/2024"
73287396,"09/09/2024",,"10 PARK ST U:B",1,,"Oliver Ames HS",1700.00,1700.00,1700.00,600,,"09/23/2024","09/10/2024"
73287389,"09/09/2024",,"68 Converse U:2",3,"No",,3000.00,3000.00,3000.00,1700,,"09/14/2024","09/14/2024"
73287381,"09/09/2024",,"10 Wordsworth St U:2",2,,,2500.00,2600.00,2600.00,9999,,"09/09/2024","09/09/2024"
73287380,"09/09/2024",,"47 Harvard Street U:C101",0,"No",,2200.00,2200.00,2200.00,9999,,"09/20/2024","09/15/2024"
73287366,"09/09/2024",,"161 Arlington St",4,,,3900.00,4250.00,4250.00,1516,,"09/24/2024","09/24/2024"
73287315,"09/09/2024",,"11 Melvin Ave",2,"No","Shrewsbury High",2500.00,2500.00,2500.00,1602,,"09/15/2024","09/15/2024"
73287303,"09/09/2024",,"19 ridge hill farm road",4,,,9000.00,9000.00,9000.00,2930,,"09/19/2024","09/19/2024"
73287297,"09/09/2024",,"278 Newbury St U:2",1,,,1800.00,2000.00,2000.00,0,,"09/17/2024","09/17/2024"
73287296,"09/09/2024",,"64 East Brookline Street U:8",2,,,4900.00,4900.00,5500.00,1551,,"09/20/2024","09/20/2024"
73287274,"09/09/2024",,"6 Wellington St U:3",1,"No",,3600.00,3550.00,3550.00,750,,"09/17/2024","09/17/2024"
73287254,"09/09/2024",,"3 Bartlett Street U:3",3,"No",,4700.00,4700.00,4700.00,1000,,"09/30/2024","09/30/2024"
73287195,"09/09/2024",,"38C Summer Street U:C",2,"No",,1900.00,2000.00,2000.00,825,,"09/24/2024","09/23/2024"
73287186,"09/09/2024",,"101 Birchwood Road U:1",3,"No","Methuen High",2800.00,2800.00,2800.00,994,,"09/20/2024","09/20/2024"
73287143,"09/09/2024",,"44 Hamilton Street U:44",2,,,2800.00,2800.00,2800.00,1500,,"09/09/2024","09/09/2024"
73287084,"09/08/2024",,"39 O U:1",3,,,3600.00,3600.00,3600.00,1000,,"09/15/2024","09/15/2024"
73287083,"09/08/2024",,"125 F U:2",2,,,4000.00,4000.00,4200.00,1200,,"09/21/2024","09/21/2024"
73287062,"09/08/2024",,"39 Calvin St U:2",2,,,3200.00,3200.00,3200.00,950,,"09/23/2024","09/23/2024"
73287057,"09/08/2024",,"335 Union Street U:R",2,"No",,1500.00,1500.00,1500.00,850,,"09/15/2024","09/15/2024"
73287036,"09/08/2024",,"89-91 Pleasant St U:91",3,"No",,2500.00,2500.00,2500.00,1344,,"09/19/2024","09/13/2024"
73287024,"09/08/2024",,"61 Brookline Avenue U:207",0,,,2750.00,2750.00,2750.00,750,,"09/25/2024","09/25/2024"
73287017,"09/08/2024",,"94 Robinson Street U:2",2,,,2200.00,2200.00,2200.00,917,,"09/26/2024","09/26/2024"
73287002,"09/08/2024",,"13-15 Carney St U:13",3,,,3700.00,3700.00,3700.00,1800,,"09/13/2024","09/13/2024"
73286979,"09/07/2024",,"655 W. Lowell U:7",2,,,1950.00,1950.00,1950.00,750,,"09/24/2024","09/24/2024"
73286978,"09/07/2024",,"22 Birch St",2,"Yes",,1650.00,1650.00,1650.00,875,,"09/22/2024","09/13/2024"
73286977,"09/07/2024",,"8 Oneida Street U:1",2,"No",,2400.00,2400.00,2400.00,1000,,"09/20/2024","09/20/2024"
73286976,"09/07/2024",,"10 Hoffman Farm Rd",3,"No","Franklin High",3700.00,3700.00,3700.00,2012,,"09/10/2024","09/10/2024"
73286961,"09/07/2024",,"242 Park Ave U:7",3,"No",,3300.00,3300.00,3300.00,1395,,"09/10/2024","09/10/2024"
73286960,"09/07/2024",,"805 Haverhill Street U:3C-3",2,,,2000.00,2000.00,2000.00,800,,"09/27/2024","09/27/2024"
73286956,"09/07/2024",,"648 River Street U:1",1,"No",,1600.00,1600.00,1600.00,1043,,"09/12/2024","09/12/2024"
73286953,"09/07/2024",,"42 8th St U:2203",1,,,3000.00,3100.00,3100.00,689,,"09/24/2024","09/24/2024"
73286947,"09/07/2024",,"1731 Beacon St U:4",3,,,5500.00,4700.00,4700.00,1218,,"09/12/2024","09/12/2024"
73286936,"09/07/2024",,"26 Shrewsbury Green Dr U:E",1,"No",,1600.00,1600.00,1600.00,685,,"09/19/2024","09/19/2024"
73286934,"09/07/2024",,"95 Walnut Street U:1",2,"No",,2000.00,2000.00,2000.00,900,,"09/16/2024","09/16/2024"
73286930,"09/07/2024",,"10 Washington Street U:1",1,"No",,2500.00,2400.00,2400.00,612,,"09/16/2024","09/16/2024"
73286928,"09/07/2024",,"5 Lamson St U:2",2,,,3195.00,3195.00,3195.00,1000,,"09/25/2024","09/25/2024"
73286927,"09/07/2024",,"172 Oliver Street U:1",2,"No",,2300.00,2300.00,2300.00,900,,"09/11/2024","09/11/2024"
73286923,"09/07/2024",,"43 Greenleaf Ave",4,,"medford",3700.00,3700.00,3700.00,1550,,"09/12/2024","09/12/2024"
73286920,"09/07/2024",,"One Katahdin Drive U:105",1,"No","Lexington",2765.00,2975.00,2975.00,750,,"09/12/2024","09/12/2024"
73286917,"09/07/2024",,"174 Whitwell St U:2",2,,,2200.00,2200.00,2200.00,1500,,"09/13/2024","09/13/2024"
73286913,"09/07/2024",,"4 Fourth Street U:A",4,"No",,4200.00,4200.00,4200.00,1850,,"09/25/2024","09/25/2024"
73286909,"09/07/2024",,"45 Wilson Ave U:1",2,"No",,2600.00,2600.00,2600.00,1012,,"09/13/2024","09/13/2024"
73286908,"09/07/2024",,"41 Strathmore Rd U:5",1,,,2350.00,2200.00,2200.00,700,,"09/10/2024","09/10/2024"
73286906,"09/07/2024",,"84 Pemberton",4,"No",,5950.00,5950.00,6200.00,2053,,"09/17/2024","09/17/2024"
73286899,"09/07/2024",,"17-19 Rendall Place U:0",4,,,3500.00,3500.00,3500.00,1400,,"09/25/2024","09/16/2024"
73286870,"09/06/2024",,"23 Hunt st U:D",3,"No","Nashua South",2900.00,2850.00,2850.00,1496,,"09/19/2024","09/19/2024"
73286861,"09/07/2024",,"17 82nd  Street U:WINTER",5,"Yes","Newburyport",3000.00,3000.00,3000.00,1640,,"09/15/2024","09/08/2024"
73286846,"09/07/2024",,"28-32 Atlantic Ave U:635",2,,,6000.00,6000.00,6500.00,1200,,"09/24/2024","09/24/2024"
73286840,"09/07/2024",,"14 ORCHARD VIEW CIR U:14",3,,,3800.00,3800.00,3800.00,1983,,"09/18/2024","09/18/2024"
73286839,"09/07/2024",,"291 West 3rd St. U:1",1,"No",,2300.00,2300.00,2400.00,450,,"10/01/2024","10/01/2024"
73286828,"09/07/2024",,"49 Rochdale St",4,"No","Auburn High",2300.00,2300.00,2300.00,1380,,"09/18/2024","09/18/2024"
73286827,"09/07/2024",,"1717 Ocean U:105",1,,,1700.00,1700.00,1700.00,575,,"09/17/2024","09/17/2024"
73286825,"09/07/2024",,"43 Upland Rd U:1",3,"No","Waltham",3800.00,3800.00,3800.00,1851,,"09/10/2024","09/10/2024"
73286819,"09/07/2024",,"79 Temple U:1",2,,,2395.00,2395.00,2750.00,1100,,"09/24/2024","09/20/2024"
73286814,"09/07/2024",,"10 Fottler Rd U:10",3,"No",,3100.00,3100.00,3100.00,1792,,"09/21/2024","09/21/2024"
73286812,"09/07/2024",,"79 N Warren Ave",4,,,3200.00,3200.00,3200.00,1113,,"09/29/2024","09/29/2024"
73286809,"09/07/2024",,"272 Page Blvd U:1",2,"No",,1100.00,1100.00,1100.00,1052,,"09/21/2024","09/20/2024"
73286790,"09/06/2024",,"5 Whiton Ave U:1",2,,,2250.00,2350.00,2500.00,780,,"09/14/2024","09/14/2024"
73286781,"09/06/2024",,"35 North Main St U:Floor 2",2,"No","Bridge Raynham",2000.00,2000.00,2000.00,900,,"09/16/2024","09/16/2024"
73286769,"09/06/2024",,"47 Davis St U:2",3,"No",,1600.00,1600.00,1600.00,721,,"09/14/2024","09/14/2024"
73286755,"09/06/2024",,"119 Pleasant St U:119",5,"No",,3250.00,3300.00,3300.00,2184,,"09/13/2024","09/13/2024"
73286726,"09/06/2024",,"56 Hammond St U:2",3,,,2500.00,2500.00,2500.00,1275,,"09/15/2024","09/15/2024"
73286711,"09/06/2024",,"223 East U:1",2,,,1850.00,1850.00,1850.00,700,,"09/23/2024","09/23/2024"
73286703,"09/06/2024",,"85 E India Row U:2B",3,"No",,6500.00,7500.00,7500.00,1631,,"09/24/2024","09/24/2024"
73286692,"09/06/2024",,"250-A Parkerville Road U:D",2,"No",,1700.00,1700.00,1700.00,672,,"09/10/2024","09/10/2024"
73286675,"09/06/2024",,"57 Gainsborough St. U:2",0,,,2300.00,2300.00,2300.00,99999,,"09/10/2024","09/10/2024"
73286658,"09/06/2024",,"67 Grafton St U:1",2,"No",,3500.00,3500.00,3500.00,1605,,"09/12/2024","09/12/2024"
73286649,"09/06/2024",,"24 Sidlaw Road U:8",1,"No",,2200.00,2200.00,2400.00,537,,"09/27/2024","09/27/2024"
73286646,"09/06/2024",,"19 Tufts St. U:1",1,"No",,2200.00,2200.00,2200.00,800,,"09/23/2024","09/23/2024"
73286629,"09/06/2024",,"93-95 Orange U:3",1,"No",,2000.00,2000.00,2000.00,700,,"09/16/2024","09/16/2024"
73286627,"09/06/2024",,"16 Sterling St U:1",3,"No",,1850.00,1850.00,1850.00,1230,,"09/26/2024","09/26/2024"
73286597,"09/06/2024",,"27 Franklin Street U:1F",1,"No",,2100.00,2100.00,2100.00,600,,"09/16/2024","09/16/2024"
73286572,"09/06/2024",,"1152 Washington Street U:3",2,,,2100.00,2200.00,2200.00,1100,,"09/26/2024","09/26/2024"
73286534,"09/06/2024",,"15.5 Third Street U:1",0,,,1200.00,1200.00,1200.00,450,,"09/18/2024","09/12/2024"
73286504,"09/06/2024",,"25 Myopia Rd U:na",4,"No","WHS",12500.00,12500.00,12500.00,4847,,"09/11/2024","09/09/2024"
73286475,"09/06/2024",,"21 Hillside Road",4,"No","Lincoln-Sudbury",4500.00,4500.00,4500.00,2168,,"09/21/2024","09/21/2024"
73286469,"09/06/2024",,"68 Central Avenue U:304",2,"No",,3000.00,3000.00,3150.00,1198,,"09/25/2024","09/25/2024"
73286459,"09/06/2024",,"37 Oakland Avenue",2,,"THS",2525.00,2450.00,2450.00,856,,"09/21/2024","09/10/2024"
73286451,"09/06/2024",,"8-10 Museum Way U:1302",2,"Yes",,3700.00,3700.00,3700.00,1049,,"09/17/2024","09/16/2024"
73286446,"09/06/2024",,"300 Canal Street U:8-208",2,"No",,2090.00,2090.00,2090.00,1401,,"09/09/2024","09/09/2024"
73286435,"09/06/2024",,"93 Allen Street U:1",2,,,2600.00,2400.00,2400.00,9999,,"09/25/2024","09/16/2024"
73286431,"09/06/2024",,"382 Ocean Ave U:606",1,,,2450.00,2450.00,2450.00,715,,"10/01/2024","10/01/2024"
73286419,"09/06/2024",,"519 Broadway U:315",1,,,2800.00,2800.00,2900.00,1000,,"10/01/2024","10/01/2024"
73286413,"09/06/2024",,"333 Broadway U:12",0,,,1975.00,1975.00,1975.00,450,,"09/30/2024","09/30/2024"
73286409,"09/06/2024",,"337 Beacon Street U:5",1,,,2850.00,2950.00,2950.00,500,,"09/12/2024","09/12/2024"
73286397,"09/06/2024",,"7 Nancy Rd U:9",2,,,2550.00,2550.00,2695.00,1052,,"09/24/2024","09/24/2024"
73286333,"09/06/2024",,"200 Swanton Street U:T38",0,"No",,1550.00,1550.00,1550.00,450,,"09/16/2024","09/16/2024"
73286260,"09/05/2024",,"10 Florence St U:608",1,,,2350.00,2350.00,2495.00,678,,"09/18/2024","09/18/2024"
73286238,"09/05/2024",,"2B Brewer U:B",2,"No",,3750.00,3750.00,3750.00,1400,,"09/12/2024","09/11/2024"
73286234,"09/05/2024",,"16 Orchard Ave U:B",2,,,2650.00,2650.00,2650.00,791,,"09/19/2024","09/19/2024"
73286203,"09/05/2024",,"42 Sudan Street U:2",2,,,2550.00,2650.00,2650.00,1150,,"10/01/2024","10/01/2024"
73286178,"09/05/2024",,"83R Hobart U:A3",1,"No","Danvers High",2150.00,2150.00,2150.00,720,,"10/01/2024","10/01/2024"
73286165,"09/05/2024",,"15 N Beacon Street U:U601",2,"No",,3000.00,3000.00,3000.00,811,,"09/12/2024","09/12/2024"
73286148,"09/05/2024",,"49 Avalon Ave U:49",2,"No",,3200.00,3200.00,3200.00,1200,,"09/10/2024","09/10/2024"
73286134,"09/05/2024",,"26 Stebbins Street U:2",2,"No",,1700.00,1700.00,1700.00,1110,,"09/19/2024","09/19/2024"
73286063,"09/05/2024",,"839 Newport Ave U:2",1,"No",,1500.00,1500.00,1500.00,675,,"09/20/2024","09/20/2024"
73286046,"09/05/2024",,"110 Charles U:4",1,"Yes",,3400.00,3400.00,3400.00,500,,"09/14/2024","09/14/2024"
73286036,"09/05/2024",,"6 Admiral's Way U:8",2,,,2750.00,2750.00,2750.00,850,,"09/29/2024","09/29/2024"
73286027,"09/05/2024",,"542 Commercial St U:7",1,,,3050.00,3050.00,3050.00,640,,"09/11/2024","09/11/2024"
73286024,"09/05/2024",,"993 Massachusetts Ave U:117",1,,,2100.00,2150.00,2150.00,589,,"09/28/2024","09/13/2024"
73286023,"09/05/2024",,"16 Irving Street U:1",2,"No","Belmont High",2800.00,2800.00,2800.00,1100,,"09/17/2024","09/17/2024"
73286012,"09/05/2024",,"611A Boston Rd U:A",1,,,1800.00,1750.00,1750.00,975,,"09/18/2024","09/18/2024"
73286007,"09/05/2024",,"11 Adams Street",4,"No",,3450.00,3300.00,3300.00,1430,,"09/17/2024","09/17/2024"
73285980,"09/05/2024",,"11 S Mason St U:2",3,"Partial",,4100.00,4100.00,4100.00,2000,,"09/20/2024","09/20/2024"
73285968,"09/05/2024",,"1608 Windsor Dr. U:-",1,,,1950.00,1950.00,1950.00,728,,"09/09/2024","09/09/2024"
73285946,"09/05/2024",,"154 Granite U:160-1",1,"No",,2295.00,2295.00,2250.00,540,,"09/18/2024","09/18/2024"
73285890,"09/05/2024",,"10-12 Baylies St U:3rd Floor",2,"No",,1500.00,1600.00,1600.00,750,,"09/07/2024","09/07/2024"
73285865,"09/05/2024",,"159 Walpole St U:0",5,,"Dover Sherborn",15000.00,15000.00,15000.00,7678,,"10/01/2024","10/01/2024"
73285743,"09/05/2024",,"19 Commercial Street U:202",1,,,2100.00,2000.00,2000.00,733,,"09/13/2024","09/13/2024"
73285725,"09/05/2024",,"1504 Concord St U:1R",1,"No","FHS",1550.00,1550.00,1550.00,500,,"09/24/2024","09/11/2024"
73285691,"09/05/2024",,"97 Dartmouth St",3,"No",,3300.00,3300.00,3300.00,1104,,"09/27/2024","09/27/2024"
73285673,"09/05/2024",,"5-7 Argus Place U:7",3,"No",,3300.00,3300.00,3300.00,1675,,"09/12/2024","09/12/2024"
73285658,"09/05/2024",,"47-51 Dorchester St. U:11",2,,,2900.00,2900.00,2900.00,725,,"09/25/2024","09/25/2024"
73285622,"09/05/2024",,"25 W Ashland St U:2",2,,,2500.00,2500.00,2500.00,1050,,"10/01/2024","10/01/2024"
73285617,"09/05/2024",,"118 Main U:B",3,"No","King Philip",2400.00,2400.00,2400.00,900,,"09/22/2024","09/22/2024"
73285563,"09/05/2024",,"6 Angela U:6",2,"No","WHS",3350.00,3350.00,3350.00,1556,,"09/11/2024","09/11/2024"
73285530,"09/05/2024",,"180 Eastern Avenue U:524",2,"No","Malden High",3495.00,3495.00,3495.00,997,,"09/10/2024","09/10/2024"
73285528,"09/05/2024",,"180 Eastern Avenue U:214",1,"No","Malden High",2695.00,2695.00,2695.00,712,,"09/16/2024","09/16/2024"
73285526,"09/05/2024",,"180 Eastern Avenue U:227",2,"No","Malden High",3495.00,3495.00,3495.00,912,,"09/16/2024","09/16/2024"
73285466,"09/04/2024",,"465 Albemarle Road U:0",3,"No",,3000.00,3000.00,3200.00,1250,,"09/17/2024","09/17/2024"
73285464,"09/04/2024",,"74 F Street U:2",2,,,4200.00,4200.00,4200.00,1266,,"09/24/2024","09/18/2024"
73285455,"09/04/2024",,"16 Indian Ln",4,,,4400.00,4400.00,4400.00,2390,,"09/12/2024","09/12/2024"
73285446,"09/04/2024",,"134 Leonard St U:WINTER",2,"Yes",,2200.00,2200.00,2200.00,2400,,"09/10/2024","09/10/2024"
73285418,"09/04/2024",,"6 School St U:1",2,"No","PPS",1950.00,1950.00,1950.00,1100,,"09/15/2024","09/07/2024"
73285402,"09/04/2024",,"24 Hillside Ave U:2",2,,,2100.00,2100.00,2100.00,9999,,"09/17/2024","09/11/2024"
73285382,"09/04/2024",,"3 Sagamore U:1R",1,,,2275.00,2275.00,2275.00,9999,,"09/12/2024","09/12/2024"
73285381,"09/04/2024",,"95 Withington Rd U:1B",1,"No",,1800.00,1800.00,1800.00,500,,"09/13/2024","09/13/2024"
73285377,"09/04/2024",,"61 Blackstone Rd U:0",2,,,2375.00,2375.00,2450.00,850,,"09/25/2024","09/25/2024"
73285369,"09/04/2024",,"155 Strathmore Road U:7",2,,,2500.00,2500.00,2500.00,0,,"09/25/2024","09/25/2024"
73285352,"09/04/2024",,"29 Rock U:29",2,"No",,2550.00,2700.00,2700.00,1000,,"09/28/2024","09/28/2024"
73285333,"09/04/2024",,"194 Lincoln St U:8",2,"No",,2150.00,2150.00,2200.00,850,,"09/23/2024","09/23/2024"
73285290,"09/04/2024",,"293 D St U:2",2,,,3100.00,3200.00,3200.00,770,,"09/08/2024","09/08/2024"
73285289,"09/04/2024",,"63 Bakersfield Street U:2",3,"No","BPS",3900.00,3900.00,3900.00,1800,,"09/13/2024","09/13/2024"
73285257,"09/04/2024",,"418 Public Alley U:3",0,,,375.00,375.00,375.00,80,,"09/08/2024","09/08/2024"
73285209,"09/04/2024",,"11 PARK DR. U:2",0,,,2200.00,2200.00,2200.00,460,,"09/23/2024","09/07/2024"
73285150,"09/04/2024",,"21-35 West 2nd Street U:610",3,,,5400.00,5400.00,5400.00,1445,,"09/13/2024","09/13/2024"
73285101,"09/04/2024",,"152 S Franklin St U:2",1,,,1950.00,1950.00,1950.00,545,,"09/20/2024","09/13/2024"
73285073,"09/04/2024",,"30 Turnstone Terrace",3,,,4700.00,4700.00,4700.00,3364,,"09/21/2024","09/21/2024"
73284991,"09/04/2024",,"168 Brook Rd U:1",2,"No",,3100.00,3100.00,3100.00,2000,,"09/19/2024","09/19/2024"
73284986,"09/04/2024",,"386 Commercial Street U:5E",2,,,3000.00,3200.00,3200.00,970,,"09/29/2024","09/24/2024"
73284983,"09/04/2024",,"6 Barstow St U:1",3,"Partial",,3700.00,3700.00,3700.00,1380,,"09/16/2024","09/16/2024"
73284966,"09/04/2024",,"34 main U:2",2,"No","Foxboro HS",1950.00,1950.00,1950.00,0,,"09/16/2024","09/16/2024"
73284955,"09/04/2024",,"38 Chester St U:1",3,,,4995.00,4995.00,4995.00,1722,,"09/12/2024","09/12/2024"
73284954,"09/04/2024",,"36 Village Rd U:308",1,"No","Masconomet",2400.00,2400.00,2400.00,850,,"09/14/2024","09/14/2024"
73284938,"09/04/2024",,"454 Mammoth Rd U:24",2,,"DHS",2200.00,2200.00,2200.00,1014,,"09/30/2024","09/23/2024"
73284912,"09/04/2024",,"23 Indiana Terrace U:1",4,,,3100.00,3100.00,3100.00,1650,,"09/16/2024","09/16/2024"
73284884,"09/04/2024",,"12 humboldt ave U:2",3,,,2700.00,2700.00,2700.00,1200,,"09/14/2024","09/14/2024"
73284874,"09/04/2024",,"49 Burt U:1",2,,,2500.00,2500.00,2500.00,1000,,"09/06/2024","09/06/2024"
73284866,"09/04/2024",,"23 Hudson Street U:302",1,,,2450.00,2450.00,2450.00,527,,"09/12/2024","09/12/2024"
73284801,"09/04/2024",,"123 Webster St U:1",1,"No",,2000.00,2000.00,2000.00,828,,"09/07/2024","09/07/2024"
73284762,"09/04/2024",,"100 Cove Way U:502",2,,,2400.00,2400.00,2400.00,1071,,"09/16/2024","09/16/2024"
73284754,"09/04/2024",,"93-95 Pamela Cir U:1",1,,,1900.00,1900.00,1900.00,700,,"09/18/2024","09/17/2024"
73284728,"09/01/2024",,"249 Maverick Street U:9A",1,"No",,1900.00,1900.00,2000.00,700,,"10/01/2024","10/01/2024"
73284702,"09/03/2024",,"98 Locust St U:1",1,"No",,1700.00,1700.00,2200.00,600,,"09/23/2024","09/23/2024"
73284685,"09/04/2024",,"229 Northern Blvd",3,"Yes",,3000.00,3000.00,3500.00,1600,,"09/16/2024","09/16/2024"
73284683,"09/04/2024",,"6 78th Street U:A",1,"Yes",,2600.00,2600.00,2600.00,650,,"09/17/2024","09/17/2024"
73284669,"09/04/2024",,"16 Roosevelt Rd U:NA",4,,"Newton South",4250.00,4250.00,4500.00,1472,,"09/30/2024","09/30/2024"
73284595,"09/04/2024",,"219 Forest St. U:1",2,,,3200.00,3200.00,3200.00,2100,,"09/18/2024","09/18/2024"
73284593,"09/04/2024",,"44 East St U:1",1,"No",,1950.00,1950.00,1950.00,550,,"09/16/2024","09/16/2024"
73284578,"09/04/2024",,"9 Hamilton Rd U:9",2,"No",,2300.00,2300.00,2300.00,1100,,"09/30/2024","09/13/2024"
73284560,"09/03/2024",,"65 Harvest St U:2",5,,"BPS",5500.00,5500.00,5500.00,2000,,"09/07/2024","09/07/2024"
73284556,"09/03/2024",,"81 Blossom St U:2",2,"No",,2500.00,2500.00,2500.00,956,,"09/30/2024","09/30/2024"
73284550,"09/03/2024",,"376-378 Massachusetts Avenue U:2",2,,,3050.00,3100.00,3200.00,1150,,"09/17/2024","09/17/2024"
73284542,"09/03/2024",,"625 Summer Street",3,,,3500.00,3500.00,3500.00,1287,,"09/10/2024","09/10/2024"
73284479,"09/03/2024",,"46 Rutland Sq U:2",1,"No",,4200.00,4200.00,4200.00,670,,"09/07/2024","09/07/2024"
73284476,"09/03/2024",,"683 Hanover Street",4,"No",,3200.00,3200.00,3200.00,1600,,"09/28/2024","09/28/2024"
73284467,"09/03/2024",,"996 East Street U:2",1,,"Walpole HS",1800.00,1800.00,1800.00,550,,"10/01/2024","10/01/2024"
73284456,"09/03/2024",,"13 Union Street U:1",3,"No","Salem",3000.00,3000.00,3000.00,1600,,"09/12/2024","09/12/2024"
73284452,"09/03/2024",,"100 Quarry St U:10",2,"No",,2050.00,2050.00,2050.00,650,,"09/17/2024","09/17/2024"
73284443,"09/03/2024",,"4 Squire court U:11",2,"No",,2300.00,2300.00,2500.00,936,,"09/28/2024","09/28/2024"
73284433,"09/03/2024",,"142 Elm U:3",1,"No",,1450.00,1450.00,1450.00,400,,"09/30/2024","09/17/2024"
73284429,"09/03/2024",,"29 Marlborough U:5",2,,,7500.00,7500.00,7500.00,1145,,"09/22/2024","09/07/2024"
73284424,"09/03/2024",,"95 Fawcett St U:307",1,,,3050.00,3050.00,3050.00,776,,"09/13/2024","09/13/2024"
73284422,"09/03/2024",,"95 Fawcett St U:302",1,,,3050.00,3100.00,3100.00,733,,"09/13/2024","09/13/2024"
73284401,"09/03/2024",,"157 Franklin Street U:C8",2,,,2600.00,2600.00,2600.00,845,,"09/09/2024","09/09/2024"
73284388,"09/03/2024",,"33 Paul St U:28",1,,,2400.00,2400.00,2400.00,875,,"09/11/2024","09/11/2024"
73284342,"09/03/2024",,"3193 Washington Street U:PH2",2,"No",,2600.00,2600.00,2800.00,810,,"09/26/2024","09/26/2024"
73284322,"09/03/2024",,"127 Pleasant Street U:3",2,,,3000.00,3000.00,3200.00,1022,,"09/24/2024","09/24/2024"
73284311,"09/03/2024",,"15 Priscilla  Ave.",2,,"Duxbury High",3200.00,3200.00,3200.00,1140,,"09/20/2024","09/11/2024"
73284279,"09/03/2024",,"55 Green  Street U:C-111",2,"No",,2190.00,2190.00,2190.00,1080,,"09/04/2024","09/04/2024"
73284274,"09/03/2024",,"44 Bellevue St U:44-2",3,"No",,2900.00,2900.00,2900.00,1300,,"09/16/2024","09/10/2024"
73284268,"09/03/2024",,"100 Shawmut Ave U:1009",1,,,3700.00,3700.00,3700.00,623,,"09/22/2024","09/15/2024"
73284267,"09/03/2024",,"6 Chapin Ln",4,"No",,2900.00,2900.00,2900.00,1728,,"09/28/2024","09/06/2024"
73284245,"09/01/2024",,"4 Kilsyth U:11",1,"No",,2300.00,2300.00,2300.00,520,,"09/23/2024","09/20/2024"
73284242,"09/03/2024",,"580 Tremont St U:6",2,,,3650.00,3650.00,3650.00,734,,"09/09/2024","09/09/2024"
73284235,"09/03/2024",,"46 Copeland St U:2",3,"No",,2660.00,2600.00,2600.00,1500,,"09/12/2024","09/08/2024"
73284223,"09/03/2024",,"282 Bremen St U:330",1,"No",,2800.00,2800.00,2800.00,646,,"09/05/2024","09/05/2024"
73284221,"09/03/2024",,"361 Maverick U:1",2,,,3500.00,3500.00,3500.00,866,,"09/27/2024","09/27/2024"
73284214,"09/03/2024",,"263 West 2nd St. U:3",1,,,2550.00,2600.00,2600.00,700,,"09/06/2024","09/06/2024"
73284211,"09/03/2024",,"42 Longwood U:3",2,,,2900.00,2900.00,3300.00,920,,"10/01/2024","10/01/2024"
73284209,"09/03/2024",,"130 Bowdoin Street U:606",1,,,2900.00,2900.00,2900.00,570,,"09/09/2024","09/09/2024"
73284191,"09/03/2024",,"27 Gilmore Rd U:0",3,"No",,5500.00,5500.00,5500.00,2380,,"09/24/2024","09/24/2024"
73284143,"09/03/2024",,"3 Chipmunk",3,"No",,5500.00,4500.00,4500.00,2160,,"09/27/2024","09/10/2024"
73284137,"09/03/2024",,"19 Prescott Street U:19",2,,"AHS",3200.00,3200.00,3200.00,1498,,"09/18/2024","09/18/2024"
73284110,"09/03/2024",,"661 Bennington St U:Penthouse",2,,,2800.00,2800.00,2800.00,941,,"09/16/2024","09/16/2024"
73284098,"09/03/2024",,"1 MAIN U:205",1,,,1800.00,1800.00,1800.00,450,,"09/11/2024","09/11/2024"
73284079,"09/03/2024",,"75 Bourne St",4,"Yes","Newton South",7500.00,7500.00,7500.00,3975,,"09/10/2024","09/10/2024"
73284073,"09/03/2024",,"511 Beacon Street U:11",1,,,2600.00,2700.00,2700.00,496,,"09/12/2024","09/12/2024"
73284072,"09/03/2024",,"67 Curran Road",3,"No",,3800.00,3800.00,3800.00,1850,,"09/18/2024","09/18/2024"
73284069,"09/03/2024",,"684 E. Sixth Street U:3",2,"No",,3800.00,4000.00,4000.00,1119,,"09/13/2024","09/12/2024"
